,MLP Regression,Multilinear Regression,KNN Regression,Random Forests Regression
"measuring CO,measuring O3 1,measuring SO2 2,temperature,","{'Model': Pipeline(steps=[('mlp_regressor',
                 MLPRegressor(max_iter=1000, random_state=42, solver='lbfgs'))]), 'Test R2': array([ 0.04084683,  0.0222976 , -0.85980429,  0.06583345, -1.25417324]), 'Test RMSE': array([-14.79265214, -18.06296629, -11.77655416, -32.17039677,
       -17.07596528]), 'Test MAE': array([ -7.02370334,  -7.99733567,  -7.83951394, -12.76682385,
       -11.26006786])}","{'Model': Pipeline(steps=[('linear_regressor', LinearRegression())]), 'Test R2': array([-0.43169649,  0.01124297, -0.11021303,  0.0744512 , -0.51298335]), 'Test RMSE': array([-18.07288734, -18.16479595,  -9.09887651, -32.02166587,
       -13.98970937]), 'Test MAE': array([-15.02768595,  -9.90961646,  -5.32165714, -12.42980826,
       -10.67989876])}","{'Model': Pipeline(steps=[('knn_regressor', KNeighborsRegressor())]), 'Test R2': array([-0.10192935, -0.09261213, -3.01569663,  0.05774018, -2.48645259]), 'Test RMSE': array([-15.8554633 , -19.09495939, -17.30473921, -32.3094523 ,
       -21.23652727]), 'Test MAE': array([ -6.74934965,  -7.92002098,  -8.68895804, -13.19420979,
       -10.78167832])}","{'Model': Pipeline(steps=[('random_forest_regressor',
                 RandomForestRegressor(max_depth=2, n_estimators=500,
                                       random_state=40))]), 'Test R2': array([-0.01969123,  0.13236317, -0.6269792 ,  0.10311834, -1.16507687]), 'Test RMSE': array([-15.25233735, -17.015892  , -11.01477453, -31.52185967,
       -16.73509869]), 'Test MAE': array([ -8.93448708,  -7.56522912,  -7.58168152, -12.07615978,
       -11.06119212])}"
"measuring CO,measuring O3 2,measuring SO2 1,measuring SO2 2,","{'Model': Pipeline(steps=[('mlp_regressor',
                 MLPRegressor(max_iter=1000, random_state=42, solver='lbfgs'))]), 'Test R2': array([ 0.01006605, -0.06529553, -1.39639659,  0.04850635, -1.69065726]), 'Test RMSE': array([-15.02813787, -18.85475023, -13.36792366, -32.46737726,
       -18.65609771]), 'Test MAE': array([ -6.97249463,  -7.68815408,  -9.14926363, -12.87264846,
       -10.22421889])}","{'Model': Pipeline(steps=[('linear_regressor', LinearRegression())]), 'Test R2': array([-0.21540846,  0.09005114, -0.58109015,  0.09738406, -0.14845686]), 'Test RMSE': array([-16.65187679, -17.42586014, -10.85832727, -31.62246786,
       -12.18846352]), 'Test MAE': array([-13.20293462,  -9.25899032,  -7.22570383, -12.21503101,
        -7.77544679])}","{'Model': Pipeline(steps=[('knn_regressor', KNeighborsRegressor())]), 'Test R2': array([ 1.85150971e-02,  2.29959766e-02, -4.80303136e+00,  3.17104957e-03,
       -2.39777547e+00]), 'Test RMSE': array([-14.96386816, -18.05651393, -20.80233422, -33.23185479,
       -20.96471466]), 'Test MAE': array([ -6.30320979,  -7.75076923, -11.08404196, -13.22518881,
       -11.40564336])}","{'Model': Pipeline(steps=[('random_forest_regressor',
                 RandomForestRegressor(max_depth=2, n_estimators=500,
                                       random_state=40))]), 'Test R2': array([ 0.10280928,  0.11797773, -0.68518597,  0.10098547, -0.41268408]), 'Test RMSE': array([-14.30686398, -17.15637401, -11.21007524, -31.55931853,
       -13.51805297]), 'Test MAE': array([ -6.96215179,  -6.82122546,  -7.5663956 , -12.03415813,
        -8.11422811])}"
"measuring CO,measuring O3 2,measuring SO2 1,measuring PM10,","{'Model': Pipeline(steps=[('mlp_regressor',
                 MLPRegressor(max_iter=1000, random_state=42, solver='lbfgs'))]), 'Test R2': array([-0.00546014,  0.0797727 , -1.31540904,  0.04070896, -1.97985702]), 'Test RMSE': array([-15.14553052, -17.5240017 , -13.14009404, -32.60013921,
       -19.63312043]), 'Test MAE': array([ -6.11786743,  -6.83146548,  -9.23329983, -13.12308061,
       -10.83543321])}","{'Model': Pipeline(steps=[('linear_regressor', LinearRegression())]), 'Test R2': array([-0.11191067,  0.09894021, -0.58029968,  0.09632436, -0.16160313]), 'Test RMSE': array([-15.92711111, -17.34053675, -10.8556126 , -31.6410253 ,
       -12.25802507]), 'Test MAE': array([-12.120413  ,  -8.9914598 ,  -7.33339443, -12.01405858,
        -7.95087516])}","{'Model': Pipeline(steps=[('knn_regressor', KNeighborsRegressor())]), 'Test R2': array([-3.00529749e-01, -1.25215830e-01, -2.89999812e+00, -2.61437966e-03,
       -2.43264300e+00]), 'Test RMSE': array([-17.22511805, -19.37776335, -17.05362896, -33.32815134,
       -21.07200872]), 'Test MAE': array([ -9.61398601,  -8.11228671,  -9.96181119, -14.57753846,
       -11.79394406])}","{'Model': Pipeline(steps=[('random_forest_regressor',
                 RandomForestRegressor(max_depth=2, n_estimators=500,
                                       random_state=40))]), 'Test R2': array([ 0.08683459,  0.10907298, -0.70354641,  0.10154297, -0.41792344]), 'Test RMSE': array([-14.43367051, -17.24276054, -11.27097783, -31.5495316 ,
       -13.5430976 ]), 'Test MAE': array([ -7.73735023,  -6.64194226,  -7.36969035, -12.10651382,
        -8.15758028])}"
"measuring CO,measuring O3 2,measuring SO2 1,temperature,","{'Model': Pipeline(steps=[('mlp_regressor',
                 MLPRegressor(max_iter=1000, random_state=42, solver='lbfgs'))]), 'Test R2': array([ 0.00767904,  0.08157847, -1.36710936,  0.05983544, -2.21910038]), 'Test RMSE': array([-15.04624552, -17.50679953, -13.28598544, -32.27350988,
       -20.40604674]), 'Test MAE': array([ -5.92283612,  -6.92266087,  -9.78988434, -12.7502962 ,
       -12.51456564])}","{'Model': Pipeline(steps=[('linear_regressor', LinearRegression())]), 'Test R2': array([-0.12715448,  0.10372708, -0.86440551,  0.09550201, -0.22656056]), 'Test RMSE': array([-16.03591635, -17.2944147 , -11.79111296, -31.65541871,
       -12.59610048]), 'Test MAE': array([-12.26063329,  -8.59528594,  -8.0524299 , -12.03101266,
        -8.30802173])}","{'Model': Pipeline(steps=[('knn_regressor', KNeighborsRegressor())]), 'Test R2': array([-0.08831471,  0.04761587, -5.4903454 ,  0.00665064, -2.37755809]), 'Test RMSE': array([-15.7572096 , -17.82755582, -21.999789  , -33.17380361,
       -20.90224968]), 'Test MAE': array([ -8.1977972 ,  -7.16565035, -12.07693706, -14.31770629,
       -11.53582517])}","{'Model': Pipeline(steps=[('random_forest_regressor',
                 RandomForestRegressor(max_depth=2, n_estimators=500,
                                       random_state=40))]), 'Test R2': array([-0.04961291,  0.09392193, -1.11318173,  0.10877436, -1.01133197]), 'Test RMSE': array([-15.47450064, -17.38875704, -12.55315912, -31.42230913,
       -16.12996765]), 'Test MAE': array([ -9.07965319,  -6.73889165,  -7.87012106, -12.09238116,
       -10.63939326])}"
"measuring CO,measuring O3 2,measuring SO2 2,measuring PM10,","{'Model': Pipeline(steps=[('mlp_regressor',
                 MLPRegressor(max_iter=1000, random_state=42, solver='lbfgs'))]), 'Test R2': array([-0.02813426, -0.01338686, -1.16278846,  0.07003234, -0.43601984]), 'Test RMSE': array([-15.31535177, -18.38964585, -12.69964651, -32.0980155 ,
       -13.62924625]), 'Test MAE': array([ -7.23060706,  -7.84759067,  -8.8045875 , -12.58239897,
        -8.81672369])}","{'Model': Pipeline(steps=[('linear_regressor', LinearRegression())]), 'Test R2': array([-0.19539131,  0.08078641, -0.54578314,  0.09807364, -0.18710532]), 'Test RMSE': array([-16.51418356, -17.51434697, -10.73640519, -31.6103861 ,
       -12.39185274]), 'Test MAE': array([-12.95184482,  -9.19145874,  -7.21544231, -12.24769784,
        -8.18177047])}","{'Model': Pipeline(steps=[('knn_regressor', KNeighborsRegressor())]), 'Test R2': array([-0.47906796, -0.10109046, -3.34052694,  0.04309441, -2.16620685]), 'Test RMSE': array([-18.36944887, -19.16890172, -17.99102217, -32.55958082,
       -20.23770496]), 'Test MAE': array([-10.48591608,  -7.51197203,  -8.75497902, -12.96413287,
       -11.14805594])}","{'Model': Pipeline(steps=[('random_forest_regressor',
                 RandomForestRegressor(max_depth=2, n_estimators=500,
                                       random_state=40))]), 'Test R2': array([ 0.10181625,  0.11742262, -0.73612951,  0.10067308, -0.42255965]), 'Test RMSE': array([-14.31477935, -17.16177199, -11.37825521, -31.56480105,
       -13.56522062]), 'Test MAE': array([ -6.96869329,  -6.81332066,  -7.6454451 , -12.03975346,
        -8.12595405])}"
"measuring CO,measuring O3 2,measuring SO2 2,temperature,","{'Model': Pipeline(steps=[('mlp_regressor',
                 MLPRegressor(max_iter=1000, random_state=42, solver='lbfgs'))]), 'Test R2': array([-0.03714126, -0.07893513, -1.87132066,  0.06427813, -0.71598863]), 'Test RMSE': array([-15.38229079, -18.97507051, -14.63273334, -32.19716622,
       -14.89871526]), 'Test MAE': array([ -7.41965653,  -8.20485863,  -8.92240659, -12.72901322,
        -9.03260554])}","{'Model': Pipeline(steps=[('linear_regressor', LinearRegression())]), 'Test R2': array([-0.1999728 ,  0.08723228, -0.84193195,  0.09762602, -0.25125364]), 'Test RMSE': array([-16.5457997 , -17.45283038, -11.7198324 , -31.61822907,
       -12.72226082]), 'Test MAE': array([-12.99553259,  -8.87088627,  -8.0553122 , -12.24530021,
        -8.52051839])}","{'Model': Pipeline(steps=[('knn_regressor', KNeighborsRegressor())]), 'Test R2': array([-0.09021715, -0.12610146, -3.88910741,  0.0333947 , -2.38568142]), 'Test RMSE': array([-15.77097581, -19.38538777, -19.09410911, -32.72418557,
       -20.9273705 ]), 'Test MAE': array([ -6.57431469,  -7.67175524,  -9.69302797, -13.21204895,
       -11.66576923])}","{'Model': Pipeline(steps=[('random_forest_regressor',
                 RandomForestRegressor(max_depth=2, n_estimators=500,
                                       random_state=40))]), 'Test R2': array([-0.03670768,  0.099502  , -1.08430741,  0.10668267, -1.00684912]), 'Test RMSE': array([-15.37907513, -17.33513022, -12.46710156, -31.45916123,
       -16.11198242]), 'Test MAE': array([ -8.91964343,  -6.89758963,  -8.10604156, -12.05477989,
       -10.62664728])}"
"measuring CO,measuring SO2 1,measuring SO2 2,measuring PM10,","{'Model': Pipeline(steps=[('mlp_regressor',
                 MLPRegressor(max_iter=1000, random_state=42, solver='lbfgs'))]), 'Test R2': array([-0.10912957, -0.03149075, -1.54409803,  0.0092312 , -0.67578995]), 'Test RMSE': array([-15.9071803 , -18.55318183, -13.77372894, -33.13068544,
       -14.72317279]), 'Test MAE': array([ -8.65216502,  -8.83905174,  -8.89231593, -12.1986407 ,
        -8.43049134])}","{'Model': Pipeline(steps=[('linear_regressor', LinearRegression())]), 'Test R2': array([-0.53504922,  0.0829031 , -0.22153492,  0.01138246, -0.0748013 ]), 'Test RMSE': array([-18.71385299, -17.49417003,  -9.54415653, -33.09469752,
       -11.79113767]), 'Test MAE': array([-15.63679572,  -7.45876931,  -6.28578787, -12.86380966,
        -6.79979046])}","{'Model': Pipeline(steps=[('knn_regressor', KNeighborsRegressor())]), 'Test R2': array([-0.3478505 , -0.15322221, -3.4615169 ,  0.0248325 , -1.5635903 ]), 'Test RMSE': array([-17.53569258, -19.61743533, -18.24004401, -32.86880159,
       -18.21025083]), 'Test MAE': array([ -9.58222378,  -8.64093007, -11.18534965, -12.05265035,
        -8.91907692])}","{'Model': Pipeline(steps=[('random_forest_regressor',
                 RandomForestRegressor(max_depth=2, n_estimators=500,
                                       random_state=40))]), 'Test R2': array([ 0.09353328,  0.09728462, -0.95024397,  0.09372515,  0.01139636]), 'Test RMSE': array([-14.38063267, -17.35645999, -12.05949391, -31.68649662,
       -11.3084406 ]), 'Test MAE': array([ -7.53448538,  -7.85596622,  -8.50653115, -12.06811143,
        -6.12310891])}"
"measuring CO,measuring SO2 1,measuring SO2 2,temperature,","{'Model': Pipeline(steps=[('mlp_regressor',
                 MLPRegressor(max_iter=1000, random_state=42, solver='lbfgs'))]), 'Test R2': array([ 1.04207183e-04,  7.86384111e-02, -1.73912065e+00,  4.41210074e-02,
       -9.09037029e-01]), 'Test RMSE': array([-15.10356371, -17.53479862, -14.29190733, -32.54211075,
       -15.71443583]), 'Test MAE': array([ -6.86585416,  -7.89138466, -10.10892924, -12.42468758,
        -9.93286947])}","{'Model': Pipeline(steps=[('linear_regressor', LinearRegression())]), 'Test R2': array([-0.26307339,  0.06622952, -0.12032903,  0.07273682, -0.51804949]), 'Test RMSE': array([-16.97525684, -17.65248298,  -9.14023592, -32.05130878,
       -14.01311167]), 'Test MAE': array([-13.60194449,  -9.62437491,  -5.37092339, -12.41567886,
       -10.64800586])}","{'Model': Pipeline(steps=[('knn_regressor', KNeighborsRegressor())]), 'Test R2': array([-0.06658386,  0.16308156, -3.87290973,  0.03468305, -2.50499321]), 'Test RMSE': array([-15.59910085, -16.71195665, -19.06245335, -32.7023699 ,
       -21.29291931]), 'Test MAE': array([ -7.84316783,  -7.37051049, -11.03588112, -12.5392028 ,
       -11.46446853])}","{'Model': Pipeline(steps=[('random_forest_regressor',
                 RandomForestRegressor(max_depth=2, n_estimators=500,
                                       random_state=40))]), 'Test R2': array([-0.39131991,  0.13480668, -0.61923269,  0.10310262, -1.16436225]), 'Test RMSE': array([-17.81621978, -16.99191436, -10.988521  , -31.52213598,
       -16.73233662]), 'Test MAE': array([-11.3580276 ,  -7.52730454,  -7.51925302, -12.06805485,
       -11.02030723])}"
"measuring CO,measuring SO2 1,measuring PM10,temperature,","{'Model': Pipeline(steps=[('mlp_regressor',
                 MLPRegressor(max_iter=1000, random_state=42, solver='lbfgs'))]), 'Test R2': array([ 0.01824632,  0.03751872, -0.45610562,  0.01659291, -0.08130978]), 'Test RMSE': array([-14.96591694, -17.92181033, -10.42031986, -33.00737043,
       -11.82678448]), 'Test MAE': array([ -8.02068204,  -8.13871367,  -7.98964275, -13.7429081 ,
        -8.12674265])}","{'Model': Pipeline(steps=[('linear_regressor', LinearRegression())]), 'Test R2': array([-0.16775607,  0.0921015 , -0.11487   ,  0.0694886 , -0.50345632]), 'Test RMSE': array([-16.32217869, -17.40621647,  -9.11793991, -32.10739792,
       -13.94559425]), 'Test MAE': array([-12.58788598,  -9.22220082,  -5.37692454, -12.19799341,
       -10.52371709])}","{'Model': Pipeline(steps=[('knn_regressor', KNeighborsRegressor())]), 'Test R2': array([-0.09806921, -0.17658604, -2.79352369, -0.0420359 , -2.51037848]), 'Test RMSE': array([-15.82766752, -19.81515973, -16.81922619, -33.97704467,
       -21.30927085]), 'Test MAE': array([ -7.34669231,  -8.85339161,  -9.05437762, -14.001     ,
       -13.48741259])}","{'Model': Pipeline(steps=[('random_forest_regressor',
                 RandomForestRegressor(max_depth=2, n_estimators=500,
                                       random_state=40))]), 'Test R2': array([-0.48903846,  0.16904707, -0.40652961,  0.0992538 , -1.22177614]), 'Test RMSE': array([-18.4312597 , -16.65228913, -10.24139344, -31.58969848,
       -16.95281281]), 'Test MAE': array([-11.9223724 ,  -6.93768805,  -5.82191275, -12.12117948,
       -11.13608404])}"
"measuring CO,measuring SO2 2,measuring PM10,temperature,","{'Model': Pipeline(steps=[('mlp_regressor',
                 MLPRegressor(max_iter=1000, random_state=42, solver='lbfgs'))]), 'Test R2': array([-0.03701144,  0.10083337, -0.69150259,  0.07440268, -0.43072187]), 'Test RMSE': array([-15.38132809, -17.32231062, -11.23106508, -32.02250515,
       -13.60408153]), 'Test MAE': array([ -7.33407828,  -7.78767787,  -7.56597618, -12.73737359,
        -8.82137107])}","{'Model': Pipeline(steps=[('linear_regressor', LinearRegression())]), 'Test R2': array([-0.24782184,  0.06592187, -0.11516942,  0.0724771 , -0.53965833]), 'Test RMSE': array([-16.87245788, -17.65539068,  -9.11916421, -32.05579712,
       -14.11249484]), 'Test MAE': array([-13.3266663 ,  -9.39843395,  -5.41258382, -12.5026624 ,
       -10.8614409 ])}","{'Model': Pipeline(steps=[('knn_regressor', KNeighborsRegressor())]), 'Test R2': array([-0.13433604, -0.08558061, -2.8980094 ,  0.04390014, -2.52477726]), 'Test RMSE': array([-16.08692088, -19.03341734, -17.04928034, -32.54587008,
       -21.35292904]), 'Test MAE': array([ -7.74867133,  -7.64497203,  -8.74595804, -13.20735664,
       -11.9313007 ])}","{'Model': Pipeline(steps=[('random_forest_regressor',
                 RandomForestRegressor(max_depth=2, n_estimators=500,
                                       random_state=40))]), 'Test R2': array([-0.39280213,  0.1344102 , -0.64835216,  0.10327765, -1.21369103]), 'Test RMSE': array([-17.82570739, -16.99580725, -11.08688675, -31.51906009,
       -16.9219388 ]), 'Test MAE': array([-11.36143515,  -7.5374549 ,  -7.5657219 , -12.07121697,
       -11.11742028])}"
"measuring NO2,measuring O3 1,measuring O3 2,measuring SO2 1,","{'Model': Pipeline(steps=[('mlp_regressor',
                 MLPRegressor(max_iter=1000, random_state=42, solver='lbfgs'))]), 'Test R2': array([ 0.00234938,  0.07849516, -1.50652732, -0.07112855, -2.28098716]), 'Test RMSE': array([-15.08659738, -17.53616167, -13.67164687, -34.44808298,
       -20.60126474]), 'Test MAE': array([ -9.02995056,  -7.51238122,  -8.90768166, -14.00408433,
       -11.15589699])}","{'Model': Pipeline(steps=[('linear_regressor', LinearRegression())]), 'Test R2': array([ 0.05538334,  0.07927854, -0.94164698,  0.0753406 , -0.3392297 ]), 'Test RMSE': array([-14.68012868, -17.52870631, -12.03288446, -32.00627662,
       -13.16191716]), 'Test MAE': array([ -6.69120716,  -8.20526493,  -8.12733696, -13.02553714,
        -8.99142724])}","{'Model': Pipeline(steps=[('knn_regressor', KNeighborsRegressor())]), 'Test R2': array([-0.06518026, -0.09057768, -2.72115052,  0.05550468, -2.40985647]), 'Test RMSE': array([-15.58883341, -19.07717371, -16.65801425, -32.34775659,
       -21.00195226]), 'Test MAE': array([ -9.23244755,  -7.96367832,  -8.94858741, -12.46814685,
       -11.24730769])}","{'Model': Pipeline(steps=[('random_forest_regressor',
                 RandomForestRegressor(max_depth=2, n_estimators=500,
                                       random_state=40))]), 'Test R2': array([-0.045699  ,  0.05040985, -1.06248873,  0.05582674, -0.58645476]), 'Test RMSE': array([-15.44562219, -17.80138659, -12.40167661, -32.34224093,
       -14.32535733]), 'Test MAE': array([ -5.95651712,  -7.00480306,  -8.53326061, -12.8371603 ,
        -8.85610984])}"
"measuring NO2,measuring O3 1,measuring O3 2,measuring SO2 2,","{'Model': Pipeline(steps=[('mlp_regressor',
                 MLPRegressor(max_iter=1000, random_state=42, solver='lbfgs'))]), 'Test R2': array([-0.15121976, -0.08202128, -1.41873874, -0.0084132 , -0.92360749]), 'Test RMSE': array([-16.20619944, -19.00218892, -13.43009519, -33.42439234,
       -15.77429098]), 'Test MAE': array([ -9.60530842,  -9.25150504,  -8.47205794, -13.47359271,
        -9.12957349])}","{'Model': Pipeline(steps=[('linear_regressor', LinearRegression())]), 'Test R2': array([ 0.0092379 ,  0.06849557, -0.92079345,  0.07650428, -0.36487045]), 'Test RMSE': array([-15.03442263, -17.63105066, -11.96809267, -31.9861305 ,
       -13.28731815]), 'Test MAE': array([ -7.488945  ,  -8.23847424,  -8.20668573, -13.16976332,
        -9.19637736])}","{'Model': Pipeline(steps=[('knn_regressor', KNeighborsRegressor())]), 'Test R2': array([-8.29377887e-01, -1.38102032e-01, -5.75260388e+00,  3.13044094e-03,
       -1.67698714e+00]), 'Test RMSE': array([-20.42931354, -19.48840653, -22.43986541, -33.23253168,
       -18.6086454 ]), 'Test MAE': array([-15.20493706,  -8.9141049 , -10.8432028 , -11.98264336,
        -9.13258042])}","{'Model': Pipeline(steps=[('random_forest_regressor',
                 RandomForestRegressor(max_depth=2, n_estimators=500,
                                       random_state=40))]), 'Test R2': array([-0.04424168,  0.0586818 , -1.19147372,  0.05427624, -0.63773986]), 'Test RMSE': array([-15.43485569, -17.72368242, -12.78358738, -32.36878592,
       -14.55506258]), 'Test MAE': array([ -5.96933915,  -7.23337495,  -8.85017302, -12.83483474,
        -8.92589737])}"
